Taxa
Cymbella hybrida var. lanceolata
Cymbella incerta
Cymbella incurvata
Cymbella kolbei var. angusta
Cymbella lacustris
Cymbella laevis
Cymbella laevis var. laevis
Cymbella laevis var. lata
Cymbella lanceolata
Cymbella lanceolata var. bottnica
Cymbella lanceolata var. lanceolata
Cymbella lancettula
Cymbella lange-bertalotii
Cymbella lapponica
Cymbella lata
Cymbella leptoceros
Cymbella mesiana
Cymbella microcephala
Cymbella minuta
Cymbella naviculacea
Cymbella naviculiformis
Cymbella neocistula
Cymbella neolanceolata
Cymbella neolanceolata var. bottnica
Cymbella neolanceolata var. neolanceolata
Cymbella neoleptoceros
Cymbella neoleptoceros var. neoleptoceros
Cymbella neoleptoceros var. tenuistriata
Cymbella norvegica
Cymbella obscura
Cymbella parva
Cymbella paucistriata
Cymbella peraspera
Cymbella percapitata
Cymbella perparva
Cymbella perpusilla
Cymbella perpusilla var. perpusilla
Cymbella perpusilla var. striatior
Cymbella pervarians
Cymbella prostrata
Cymbella proxima
Cymbella pusilla
Cymbella reichardtii
Cymbella reinhardtii
Cymbella rupicola
Cymbella schimanskii
Cymbella scotlandica
Cymbella silesiaca
Cymbella similis
Cymbella simonsenii
Cymbella sinuata
Cymbella stauroneiformis
Cymbella stigmaphora
Cymbella subaequalis
Cymbella subaspera
Cymbella subcistula
Cymbella subcuspidata
Cymbella subhelvetica
Cymbella subleptoceros
Cymbella tumida
Cymbella tumidula
Cymbella tumidula var. lancettula
Cymbella tumidula var. tumidula
Cymbella turgidula
Cymbella tynnii
Cymbella ventricosa
Cymbella vulgata
Cymbellonitzschia
Cymbellonitzschia diluviana
Cymbopleura
Cymbopleura amphicephala
Cymbopleura anglica
Cymbopleura angustata
Cymbopleura apiculata
Cymbopleura austriaca
Cymbopleura citriformis
Cymbopleura citrus
Cymbopleura cuspidata
Cymbopleura diminuta
Cymbopleura elliptica
Cymbopleura florentina
Cymbopleura florentina var. brevis
Cymbopleura florentina var. florentina
Cymbopleura florentiniformis
Cymbopleura frequens
Cymbopleura frequens var. frequens
Cymbopleura frequens var. rivularis
Cymbopleura frequens var. saxonica
Cymbopleura geofriedana
Cymbopleura hauckii
Cymbopleura hercynica
Cymbopleura hybrida
Cymbopleura hybrida var. capitata
Cymbopleura hybrida var. hybrida
Cymbopleura inaequaliformis
Cymbopleura inaequalis
Cymbopleura inaequilatera
Cymbopleura incerta
Cymbopleura incerta var. grunowii
Cymbopleura incerta var. incerta
Cymbopleura incertiformis
Cymbopleura incertiformis var. inariensis
Cymbopleura incertiformis var. incertiformis
Cymbopleura incertiformis var. laterostrata
Cymbopleura korana
Cymbopleura laeviformis
Cymbopleura lanceolata
Cymbopleura lapponica
Cymbopleura lata
Cymbopleura lata var. lata
Cymbopleura lata var. truncata
Cymbopleura metzeltinii
Cymbopleura naviculiformis
Cymbopleura neoheteropleura
Cymbopleura perstechlinensis
Cymbopleura platycephala
Cymbopleura reinhardtii
Cymbopleura rhomboidea
Cymbopleura rhomboidea var. angusta
Cymbopleura rhomboidea var. rhomboidea
Cymbopleura rupicola
Cymbopleura rupicola var. minor
Cymbopleura rupicola var. rupicola
Cymbopleura similiformis
Cymbopleura similiformis var. angusta
Cymbopleura similiformis var. similiformis
Cymbopleura similis
Cymbopleura stauroneiformis
Cymbopleura stechlinensis
Cymbopleura subaequalis
Cymbopleura subaequalis var. alpestris
Cymbopleura subaequalis var. pertruncata
Cymbopleura subaequalis var. subaequalis
Cymbopleura subaequalis var. truncata
Cymbopleura subaustriaca
Cymbopleura subcuspidata
Cymbopleura subheteropleura
Cymbopleura sublanceolata
Cymbopleura sublancettula
Cymbopleura tynnii
Dactyliosolen fragilissimus
Decussata
Decussata hexagona
Decussata placenta
Delicata
Delicata apiculata
Delicata capitata
Delicata delicatula
Delicata delicatula var. alpestris
Delicata delicatula var. angusta
Delicata delicatula var. delicatula
Delicata minuta
Delphineis
Delphineis minutissima
Delphineis surirella
Delphineis surirelloides
Denticula
Denticula creticola
Denticula elegans
Denticula kuetzingii
Denticula subtilis
Denticula sundayensis
Denticula tenuis
Denticula thermalis
Denticula valida
Detonula
Detonula pumila
Diadesmis
Diadesmis aerophila
Diadesmis biceps
Diadesmis brekkaensis
Diadesmis brekkaensoides
Diadesmis confervacea
Diadesmis contenta
Diadesmis dissimilis
Diadesmis gallica
Diadesmis irata
Diadesmis lacunosa
