taxa
Cavinula variostriata
Cyclotella woltereckii
Cyclotella wuethrichiana
Cyclotella affinis

Cyclotella astraea
Cyclotella balatonis

Cyclotella delicatula


Cyclotella hellae
Cymatopleura librile var. apiculata
Cymbella obtusa


Cyclotella pantanelliana

Cyclotella schumannii


Cymbella sp. terato

Diatoma anceps
Diadesmis biceps
Diadesmis contenta var. biceps
Discoplea comta
Diadesmis confervacea var. nipponica
Diadesmis confervacea
Diadesmis contenta

Diadesmis confervacea terato

Delicata delicatula
Diploneis didyma
terato
Diatoma ehrenbergii
Diatoma ehrenbergii terato
Diploneis elliptica
Diatoma elongatum
Diatoma elongatum var. tenuis

Diadesmis gallica
Discostella glomerata
Diadesmis gallica var. perpusilla

Discostella hellae

Diatoma hyemalis

Diatoma hyemalis var. maxima
Diatoma hiemale var. mesodon
Diatoma hiemale var. quadratum


Diatoma tenuis

Diploneis krammeri

Denticula kuetzingii
Diploneis marginestriata

Diatoma mesodon
Diploneis minuta

Diatoma moniliforme
Diatoma moniliformis
Diatoma moniliformis terato

Discostella nipponica
Discostella nipponica
Diploneis oblongella
Diploneis oculata
Diploneis ovalis var. oblongella
Diploneis oblongella var. ovalis
Diploneis ovalis
Diploneis parma
Denticula parva

Diadesmis perpusilla
Diploneis peterseni
Diatoma problematica

Diploneis pseudovalis
Discostella pseudostelligera
Discostella pseudostelligera f. anormale
Diploneis puella
Denticula rainierensis


Discostella stelligera
Discostella stelligeroides
Denticula subtilis
Delphineis surirella

Denticula tenuis var. crassula
Diatoma tenuis var. elongatum
Denticula tenuis

Diatoma tenuis var. moniliformis
Diatoma vulgaris var. grandis
Diatoma vulgaris m linearis
Diatoma vulgaris f. lineare
Diatoma vulgaris var. ehrenbergii
Diatoma vulgaris
Diatoma vulgaris terato
Discostella woltereckii
Epithemia adnata
Epithemia argus var. goeppertiana
Epithemia argus var. intermedia
Entomoneis alata
Eunotia alpina
Epithemia adnata var. proboscidea

Encyonopsis aequalis
Eunotia arcus var. arcus f. anormale
Eunotia arcus
Eunotia arcuoides
Ellerbeckia arenaria
Epithemia argus
Eunotia arculus
Encyonema auerswaldii
Eunotia arcus var. uncinata
Eunotia bidentuloides
Eunotia bidentula
Eunotia bilii
Eunotia bilunaris
Eunotia bilunaris terato
Eunotia bilunaris var. linearis

Eunotia bilunaris
Eunotia bilunaris
Eunotia bilunaris var. mucophila terato
Eunotia bilunaris var. mucophila
Eunotia botuliformis
Encyonema caespitosum var. auerswaldii
Eolimna comperei terato
Encyonema caespitosum
Eunotia carolina
Eunotia curvata f. bergii
Encyonopsis cesatii
Encyonopsis cesatii terato
Encyonopsis krammeri
Encyonopsis microcephala terato

Encyonopsis minuta
Encyonopsis subalpina
